User-ID,Location,Age
240951,"austin, minnesota, usa",41.0
241033,"columbus, ohio, usa",26.0
241042,"eugene, oregon, usa",32.0
241048,"iwakuni, iwakuni,",32.0
241080,"charleston, south carolina, usa",32.0
241086,"manchester, england, united kingdom",28.0
241100,"cincinnati, ohio, usa",17.0
241146,"victoria, british columbia, canada",32.0
241191,"adelaide, south australia, australia",63.0
241198,"stuttgart, baden-württemberg, germany",32.0
241204,"marrickville, new south wales, australia",23.0
241214,"de soto, ,",32.0
241239,"germering, bayern, germany",36.0
241265,"cornwall, connecticut, usa",32.0
241268,"barcelona, catalunya, spain",34.0
241305,"toronto, ontario, canada",20.0
241306,"colfax, north carolina, usa",32.0
241357,"ottawa, ,",32.0
241367,"denmark, western australia, australia",38.0
241414,"northampton, massachusetts, usa",23.0
241432,"budenheim, rheinland-pfalz, germany",23.0
241441,"halifax, pennsylvania, usa",53.0
241495,"grand rapids, michigan, usa",31.0
241523,"mülheim, nordrhein-westfalen, germany",18.0
241527,"alexandria, virginia, usa",32.0
241531,"roma, lazio, italy",67.0
241537,"stockton-on-tees, ,",29.0
241548,"saratoga, california, usa",44.0
241565,"ocala, florida, usa",64.0
241592,"lakeland, florida, usa",37.0
241597,"gaston, south carolina, usa",32.0
241614,"philadelphia, pennsylvania, usa",20.0
241628,"hinesville, georgia, usa",32.0
241666,"san francisco, california, usa",35.0
241749,"freeburg, ,",32.0
241791,"na, ohio, usa",27.0
241802,"collins, new york, usa",17.0
241861,"lansing, michigan, usa",55.0
241874,"adrian, michigan, usa",52.0
241885,"beverly, massachusetts, usa",32.0
241901,"sandakan, sabah, malaysia",53.0
241933,"austin, texas, usa",32.0
241949,"fort worth, texas, usa",41.0
241980,"ashburn, virginia, usa",35.0
241992,"bonn, nordrhein-westfalen, germany",32.0
242006,"santo domingo, distrito nacional, dominican republic",30.0
242007,"subang jaya, selangor, malaysia",32.0
242037,"shanghai, n/a, china",32.0
242073,"aldergrove, british columbia, canada",28.0
242083,"fairview, new mexico, usa",24.0
242097,"memphis, michigan, usa",58.0
242106,"covington, virginia, usa",28.0
242113,"st. john`s, newfoundland, canada",32.0
242118,"margaret, alabama, usa",46.0
242143,"fort frances, ontario, canada",32.0
242157,"sydney, new south wales, australia",34.0
242214,"golden, colorado, usa",228.0
242233,"austin, texas, usa",57.0
242245,"bakersfield, california, usa",41.0
242247,"livonia, michigan, usa",42.0
242248,"waco, texas, usa",29.0
242249,"smithville, new jersey, usa",32.0
242259,"huntingdon, england, united kingdom",32.0
242262,"tampa, florida, usa",32.0
242269,"toronto, ontario, canada",32.0
242273,"denver, colorado, usa",23.0
242299,"orlando, florida, usa",25.0
242309,"wbl, minnesota, usa",17.0
242310,"chicopee, massachusetts, usa",26.0
242317,"odenton, maryland, usa",30.0
242319,"bakersfield, california, usa",32.0
242334,"duisburg, nordrhein-westfalen, germany",37.0
242361,"greencastle, pennsylvania, usa",32.0
242397,"moinesti, bacau, romania",24.0
242409,"berck sur mer, pas de calais, france",23.0
242414,"cologne, nordrhein-westfalen, germany",24.0
242445,"vancouver, british columbia, canada",24.0
242458,"orange park, florida, usa",47.0
242465,"visalia, california, usa",36.0
242485,"youngstown, florida, usa",43.0
242499,"st. albert, alberta, canada",32.0
242515,"brisbane, queensland, australia",28.0
242528,"lindstrom, minnesota, usa",44.0
242544,"norfolk, virginia, usa",30.0
242558,"cary, illinois, usa",41.0
242637,"lakewood, colorado, usa",26.0
242639,"avon, connecticut, usa",17.0
242640,"chicago, ,",23.0
242642,"victoria, british columbia, canada",57.0
242646,"ft myers beach, florida, usa",32.0
242708,"honolulu, hawaii, usa",8.0
242742,"twentynine palms, california, usa",58.0
242781,"marion, ,",38.0
242788,"frederick, maryland, usa",21.0
242790,"canton, michigan, usa",32.0
242794,"stockton, california, usa",32.0
242812,"livermore, california, usa",18.0
242815,"oro valley, arizona, usa",32.0
242824,"belton, texas, usa",21.0
242828,"pigeon point road, tobago, west indies, tobago",55.0
242843,"scottsdale, arizona, usa",43.0
242849,"baltimore, maryland, usa",33.0
242878,"montreal, quebec, canada",37.0
242891,"rockwall, texas, usa",84.0
242914,"dallas, texas, usa",43.0
242962,"hillsboro, ohio, usa",26.0
242999,"coatesville, pennsylvania, usa",32.0
243004,"ottawa, ontario, canada",14.0
243058,"kuching, sarawak, malaysia",32.0
243065,"royal oak, michigan, usa",32.0
243075,"whitehorse, yukon territory, canada",13.0
243077,"ann arbor, michigan, usa",34.0
243088,"edmond, oklahoma, usa",15.0
243142,"westerville, ohio, usa",51.0
243200,"iron mountain, michigan, usa",32.0
243206,"holywood, northern ireland, united kingdom",32.0
243213,"lille, nord, france",32.0
243236,"modesto, california, usa",50.0
243294,"geismar, louisiana, usa",25.0
243312,"ann arbor, michigan, usa",36.0
243328,"portland, oregon, usa",33.0
243360,"east elmhurst, new york, usa",32.0
243429,"south mills, north carolina, usa",48.0
243448,"maplewood, minnesota, usa",62.0
243471,"carmel, indiana, usa",47.0
243490,"fort collins, colorado, usa",32.0
243491,"keewatin, ontario, canada",43.0
243546,"henfield, england, united kingdom",32.0
243548,"martinsried, bayern, germany",38.0
243563,"montague, california, usa",57.0
243584,"clearwater, florida, usa",32.0
243585,"goodyear, arizona, usa",56.0
243651,"saugatuck, ,",32.0
243700,"milwaukee, wisconsin, usa",32.0
243720,"hickory, north carolina, usa",32.0
243745,"barcelona, catalunya, spain",38.0
243759,"lock haven, pennsylvania, usa",51.0
243768,"basel, basel-stadt, switzerland",59.0
243785,"viña del mar, quinta región, chile",31.0
243814,"harrisburg, north carolina, usa",41.0
243876,"bonn-beuel, nordrhein-westfalen, germany",31.0
243879,"los angeles, california, usa",32.0
243891,"cary, north carolina, usa",32.0
243899,"san ildefonso, new mexico, usa",55.0
243917,"philadelphia, pennsylvania, usa",48.0
243929,"chicago, illinois,",63.0
243930,"montreuil, seine saint-denis, france",43.0
243942,"baltimore, maryland, usa",32.0
243951,"palm desert, california, usa",56.0
243964,"oak ridge, ,",32.0
243966,"santee, california, usa",18.0
243967,"santee, california, usa",18.0
243984,"st. louis, ,",40.0
243996,"bellingham, washington, usa",32.0
244007,"liverpool, england, united kingdom",27.0
244056,"delft, zuid holland, netherlands",32.0
244070,"long branch, new jersey, usa",47.0
244092,"whitmire, south carolina, usa",32.0
244139,"halle, sachsen-anhalt, germany",32.0
244171,"moline, illinois, usa",51.0
244172,"redlands, california, usa",57.0
244189,"onalaska, wisconsin, usa",35.0
244277,"inverness, scotland, united kingdom",44.0
244286,"howell, new jersey, usa",22.0
244309,"reading, england, united kingdom",50.0
244314,"weatherford, texas, usa",41.0
244349,"los banos, california, usa",40.0
244359,"worcester, massachusetts, usa",17.0
244375,"pasadena, california, usa",47.0
244385,"columbia, ,",32.0
244400,"west linn, oregon, usa",55.0
244418,"rockhampton, queensland, australia",19.0
244420,"kenmore, ,",32.0
244421,"mount vernon, washington, usa",46.0
244455,"grand forks, british columbia, canada",32.0
244456,"beaverton, oregon, usa",32.0
244471,"richmond, , usa",32.0
244484,"carson city, nevada, usa",42.0
244485,"manchester, new hampshire, usa",30.0
244493,"poway, california, usa",32.0
244572,"mount vernon, washington, usa",32.0
244588,"quesnel, british columbia, canada",45.0
244593,"huntsville, alabama, usa",33.0
244619,"kingston, ontario, canada",32.0
244627,"shelbyville, tennessee, usa",32.0
244641,"san diego, , usa",32.0
244657,"chicago, illinois, usa",32.0
244662,"old perlican, newfoundland, canada",29.0
244676,"fort riley, kansas, usa",24.0
244685,"rockvale, tennessee,",32.0
244688,"st. petersburg, florida, usa",26.0
244708,"lytham, lancashire, united kingdom",32.0
244710,"skowhegan, maine, usa",30.0
244727,"pierrefonds, quebec, canada",29.0
244736,"forest grove, oregon, usa",23.0
244742,"carbondale, illinois, usa",18.0
244761,"santa rosa, california, usa",32.0
244779,"johnson city, tennessee, usa",23.0
244781,"winnipeg, manitoba, canada",32.0
244790,"cheltenham, england, united kingdom",19.0
244814,"seattle, washington, usa",26.0
244873,"austin, texas, usa",34.0
244874,"pasadena, california, usa",29.0
244879,"purvis, mississippi, usa",48.0
244881,"toronto, ontario, canada",22.0
244892,"nottingham, nottinghamshire, united kingdom",34.0
244915,"lexington, north carolina, usa",49.0
244925,"midland, ontario, canada",32.0
244955,"fredericton, new brunswick, canada",32.0
244964,"basel, basel-stadt, switzerland",32.0
244993,"sale, cheshire, united kingdom",27.0
244994,"ostermundigen, bern, switzerland",32.0
244995,"nottingham, england, united kingdom",30.0
244998,"balmain, new south wales, australia",36.0
245007,"toronto, ontario, canada",21.0
245029,"kalamazoo, ,",31.0
245088,"adams, massachusetts, usa",27.0
245102,"birmingham, alabama, usa",21.0
245128,"kuching, sarawak, malaysia",23.0
245150,"hamilton, ontario, canada",32.0
245157,"santa monica, ,",53.0
245188,"halifax, nova scotia, canada",55.0
245215,"college station, texas, usa",44.0
245224,"valbonne, alpes maritimes, france",36.0
245257,"flint, michigan, usa",32.0
245281,"montreal, quebec, canada",34.0
245287,"brandon, ,",29.0
245295,"puchong, selangor, malaysia",24.0
245311,"eugene, oregon, usa",32.0
245312,"oakland, california, usa",51.0
245328,"royal oak, michigan, usa",26.0
245346,"altamonte spring, florida, usa",24.0
245352,"toronto, ontario, canada",32.0
245362,"new port richey, florida, usa",32.0
245371,"halifax, nova scotia, canada",26.0
245373,"grand rapids, michigan, usa",29.0
245410,"san antonio, texas, usa",28.0
245446,"seaside, california, usa",24.0
245534,"toronto, ontario, canada",32.0
245568,"springport, michigan, usa",32.0
245592,"dublin, california, usa",32.0
245604,"napa, california, usa",43.0
245616,"sacramento, california, usa",28.0
245645,"phoenix, arizona, usa",32.0
245649,"greensboro, north carolina, usa",27.0
245650,"lakeland, florida, usa",32.0
245655,"atlanta, georgia, usa",36.0
245660,"swarthmore, pennsylvania, usa",33.0
245698,"somewhere, ,",32.0
245703,"bradford, england, united kingdom",25.0
245750,"tampa, florida, usa",32.0
245765,"celista, ,",32.0
245782,"peru, indiana, usa",35.0
245814,"denver, pennsylvania, usa",49.0
245827,"albuquerque, ,",32.0
245828,"albuquerque, new mexico, usa",41.0
245839,"wien, wien, austria",32.0
245851,"rochester, new york, usa",31.0
245864,"superior, wisconsin, usa",46.0
245925,"sacramento, california, usa",57.0
245963,"saint louis, missouri, usa",32.0
245976,"round lake beach, illinois, usa",32.0
245978,"iowa city, iowa, usa",28.0
246000,"saratoga, california, usa",20.0
246024,"fredericton, new brunswick, canada",21.0
246036,"buffalo, new york, usa",45.0
246156,"eastbourne, england, united kingdom",32.0
246164,"zephyrhills, florida, usa",76.0
246175,"mt. prospect, illinois, usa",35.0
246196,"euclid, ohio, usa",24.0
246216,"holland, michigan, usa",32.0
246230,"ofallon, missouri, usa",52.0
246246,"elko, nevada, usa",32.0
246247,"akron, ohio, usa",29.0
246268,"sedalia, missouri, usa",32.0
246311,"lynnwood, washington, usa",35.0
246318,"vancouver, british columbia, canada",34.0
246333,"memphis, tennessee, usa",31.0
246411,"mississauga, ontario, canada",32.0
246427,"fort worth, texas, usa",34.0
246437,"killeen, texas, usa",37.0
246470,"kimberling city, missouri, usa",31.0
246483,"tampa, florida, usa",32.0
246495,"portland, oregon,",32.0
246507,"san francisco, california, usa",35.0
246512,"college station, texas, usa",22.0
246513,"virginia beach, virginia, usa",23.0
246528,"cambridge, england, united kingdom",31.0
246558,"brighton, victoria, australia",32.0
246597,"columbus, ohio, usa",32.0
246617,"derby, england, united kingdom",27.0
246621,"huntsville, texas, usa",58.0
246634,"dana point, california, usa",32.0
246655,"mooresville, north carolina, usa",32.0
246671,"melbourne, victoria, australia",27.0
246678,"london, england, united kingdom",33.0
246711,"nepean, ontario, canada",31.0
246722,"perth, ontario, canada",45.0
246734,"belfast, prince edward island, canada",50.0
246740,"cypress, texas, usa",46.0
246757,"snowmass village, colorado, usa",52.0
246759,"singapore, n/a, singapore",23.0
246766,"palo alto, california, usa",32.0
246776,"gympie, queensland, australia",21.0
246794,"landsberg am lech, bayern, germany",32.0
246798,"sydney, new south wales, australia",34.0
246820,"encinitas, california, usa",39.0
246846,"waterloo, ontario, canada",31.0
246874,"bedford, massachusetts, usa",32.0
246908,"safnern, bern, switzerland",36.0
246921,"manchester, new hampshire, usa",52.0
246933,"durbin, west virginia, usa",67.0
246959,"oegstgeest, zuid-holland, netherlands",49.0
247010,"manchester, new hampshire, usa",34.0
247055,"daly city, california, usa",25.0
247060,"portland, oregon, usa",32.0
247099,"bellingham, washington, usa",58.0
247129,"kuching, sarawak, malaysia",26.0
247141,"scottsdale, arizona, usa",32.0
247166,"lisbon, lisbon, portugal",32.0
247176,"cologne, nordrhein-westfalen, germany",33.0
247201,"derby, western australia, australia",32.0
247211,"yankalilla, south australia, australia",54.0
247240,"port of spain, maraval, trinidad and tobago",31.0
247241,"avalon, wisconsin, usa",37.0
247278,"hootentown, missouri, usa",51.0
247423,"morgan hill, california, usa",32.0
247429,"marshfield, wisconsin, usa",39.0
247444,"alpahretta, georgia, usa",32.0
247447,"long beach, california, usa",19.0
247518,"houston, texas, usa",52.0
247521,"new york, new york, usa",25.0
247537,"austin, texas, usa",32.0
247583,"neuss, , germany",28.0
247626,"clinton, ontario, canada",35.0
247664,"london, ontario, canada",32.0
247720,"fairport harbor, ohio, usa",35.0
247725,"danville, california, usa",32.0
247747,"portsmouth, ohio, usa",32.0
247751,"holden, massachusetts, usa",32.0
247752,"wake forest, north carolina, usa",30.0
247790,"bridgeport, pennsylvania, usa",29.0
247795,"waverly, tennessee, usa",38.0
247829,"mercer, western pennsylvania, usa",48.0
247840,"alexandria, virginia, usa",32.0
247848,"wiesbaden, hessen, germany",30.0
247852,"snellville, georgia, usa",32.0
247855,"jonesborough, tennessee, usa",32.0
247887,"oeiras, lisboa, portugal",27.0
247890,"orlando, florida, usa",49.0
247897,"franklin, virginia, usa",55.0
247918,"brookfield, connecticut, usa",32.0
247927,"fresno, california, usa",32.0
247958,"big river, california, usa",44.0
247966,"delton, michigan, usa",46.0
247998,"colorado springs, colorado, usa",52.0
248003,"vancouver, british columbia, canada",32.0
248033,"victoria, british columbia, canada",30.0
248064,"san gabriel, california, usa",29.0
248098,"hayward, california, usa",38.0
248138,"staunton, virginia, usa",32.0
248168,"atlanta, georgia, usa",32.0
248170,"chicago, illinois, usa",27.0
248209,"winnipeg, manitoba, canada",50.0
248221,"portland, oregon, usa",62.0
248250,"ann arbor, michigan, usa",58.0
248259,"miami lakes, florida, usa",32.0
248274,"oldtown, maryland, usa",17.0
248280,"hartford, connecticut, usa",32.0
248289,"brighton, sussex, united kingdom",29.0
248292,"nolensville, tennessee, usa",34.0
248300,"port jervis, new york, usa",32.0
248312,"vancouver, british columbia, canada",45.0
248325,"zaragoza, dc, spain",33.0
248373,"broken arrow, ,",32.0
248383,"canton, michigan, usa",32.0
248397,"san diego, california, usa",36.0
248464,"portland, oregon, usa",30.0
248465,"hendersonville, north carolina, usa",35.0
248468,"hewitt, new jersey, usa",44.0
248477,"dandridge, tennessee, usa",17.0
248479,"hamilton, ontario, canada",27.0
248492,"grove city, ohio, usa",14.0
248496,"coquitlam, british columbia, canada",32.0
248531,"canby, oregon, usa",47.0
248539,"san diego, california, usa",32.0
248540,"amsterdam, n/a, netherlands",50.0
248547,"nottingham, england, united kingdom",50.0
248570,"flagstaff, arizona, usa",32.0
248572,"hamburg, hamburg, germany",25.0
248580,"olympia, washington, usa",18.0
248597,"calgary, alberta, canada",32.0
248613,"clearwater, florida, usa",36.0
248615,"emmetsburg, iowa, usa",42.0
248656,"altamonte springs, florida, usa",34.0
248669,"naperville, illinois, usa",51.0
248704,"crawfordsville, indiana, usa",16.0
248718,"hyde park, new york, usa",43.0
248727,"emmerich, nordrhein-westfalen, germany",32.0
248749,"ancramdale, new york, usa",39.0
248752,"charlottesville, virginia, usa",25.0
248772,"ossining, new york, usa",32.0
248775,"las cruces, new mexico, usa",27.0
248805,"denver, colorado, usa",34.0
248810,"rockville centre, new york, usa",32.0
248821,"fanwood, new jersey, usa",32.0
248850,"verdon, nebraska, usa",48.0
248922,"venice, california, usa",32.0
248965,"edmonton, alberta, canada",36.0
249015,"weinstadt, baden-wuerttemberg, germany",23.0
249048,"long beach, california, usa",32.0
249058,"fresno, california, usa",38.0
249071,"santa monica, california, usa",32.0
249096,"maytown, alabama, usa",33.0
249103,"cincinnati, ohio, usa",47.0
249111,"calgary, alberta, canada",32.0
249128,"valencia, valencia, spain",36.0
249140,"kuala lumpur, wilayah persekutuan, malaysia",46.0
249146,"algés, lisboa, portugal",41.0
249150,"lakewood, ,",42.0
249163,"toronto, ontario, canada",20.0
249210,"apo, ae, usa",45.0
249220,"sunderland, massachusetts, usa",31.0
249223,"erdenheim, pennsylvania, usa",32.0
249246,"vancouver, british columbia,",48.0
249256,"arvada, colorado, usa",69.0
249353,"medina, ohio, usa",32.0
249361,"spirit lake, iowa, usa",37.0
249384,"vancouver, british columbia, canada",28.0
249401,"montrose, colorado, usa",76.0
249407,"nashville, tennessee, usa",22.0
249480,"oakdale, new york, usa",31.0
249496,"st.ann, missouri, usa",56.0
249528,"san anselmo, california, usa",32.0
249536,"aransas pass, texas, usa",33.0
249612,"decatur, texas, usa",49.0
249620,"pearland, texas, usa",33.0
249628,"whitney, texas, usa",51.0
249632,"austin, texas, usa",32.0
249634,"shelton, washington, usa",66.0
249639,"league city, texas, usa",32.0
249688,"st. peter, minnesota, usa",32.0
249695,"halifax, nova scotia, canada",35.0
249723,"round rock, texas, usa",32.0
249732,"st. paul, minnesota, usa",32.0
249736,"slidell, louisiana, usa",41.0
249746,"lincoln, california, usa",46.0
249791,"york, pennsylvania, usa",38.0
249826,"mt barker, south australia, australia",34.0
249848,"chicago, illinois, usa",32.0
249862,"sugar land, texas, usa",32.0
249894,"duncansville, pennsylvania, usa",32.0
249924,"san francisco, california, usa",38.0
249953,"toronto, ontario, canada",32.0
249958,"westmont, illinois, usa",12.0
249963,"gainesville, florida, usa",34.0
249989,"lansing, michigan, usa",32.0
250015,"amsterdam, noord holland, netherlands",31.0
250016,"houston, texas, usa",17.0
250018,"hillsboro, oregon, usa",32.0
250061,"cambridge, ontario, canada",14.0
250080,"rensselaer, new york, usa",50.0
250101,"phoenix, arizona, usa",61.0
250105,"london, england, united kingdom",32.0
250163,"peterborough, ontario, canada",17.0
250184,"renton, washington, usa",32.0
250192,"barnard castle, england, united kingdom",25.0
250219,"warrandyte, victoria, australia",20.0
250223,"atlanta, georgia, usa",49.0
250300,"n/a, n/a, singapore",32.0
250322,"toronto, ontario, canada",32.0
250330,"riverdale, new york, usa",32.0
250333,"athens, georgia, usa",62.0
250341,"parker, texas, usa",37.0
250342,"new hope, minnesota, usa",29.0
250359,"lünen, nordrhein-westfalen, germany",23.0
250367,"denver, colorado, usa",32.0
250368,"clovis, california, usa",32.0
250383,"los angeles, california, usa",32.0
250391,"st. louis, missouri,",32.0
250398,"hanover park, illinois, usa",50.0
250405,"columbus, ohio, usa",55.0
250406,"bothell, washington, usa",34.0
250407,"houston, texas, usa",32.0
250413,"brooklyn, new york, usa",32.0
250454,"st. charles, missouri, usa",32.0
250456,"st. louis, missouri, usa",52.0
250459,"bakersfield, california, usa",32.0
250461,"santa cruz, california, usa",32.0
250477,"cumberland, maryland, usa",35.0
250494,"iowa city, iowa, usa",20.0
250506,"ogden, utah, usa",32.0
250510,"st. louis, missouri, usa",32.0
250543,"pillager, minnesota, usa",43.0
250568,"marina, california, usa",33.0
250600,"maidenhead, england, united kingdom",58.0
250630,"brighton, east sussex, united kingdom",34.0
250645,"thunder bay, ontario, canada",22.0
250659,"dublin, dublin,",32.0
250674,"kingsville, texas, usa",31.0
250683,"london, ontario, canada",41.0
250695,"reno, nevada, usa",32.0
250705,"salt lake city, utah, usa",32.0
250709,"chicago, illinois, usa",32.0
250725,"victoria, british columbia, canada",68.0
250739,"segrate, lombardia, italy",32.0
250750,"vero beach, florida, usa",44.0
250764,"cove, oregon, usa",32.0
250851,"springfield, ohio, usa",21.0
250899,"durham, north carolina, usa",32.0
250925,"milton, ontario, canada",33.0
250935,"chester, cheshire,",32.0
250936,"jacksonville, florida, usa",36.0
250939,"nacogdoches, texas, usa",32.0
250962,"vancouver, british columbia, canada",24.0
250979,"berlin, wisconsin, usa",35.0
250984,"cambridge, massachusetts, usa",37.0
250987,"midlothian, virginia, usa",30.0
250988,"chambéry, queensland, france",33.0
251003,"latonia, kentucky, usa",37.0
251019,"everton, missouri, usa",52.0
251036,"creola, alabama, usa",15.0
251050,"mount pleasant, south carolina, usa",25.0
251069,"westbury, new york, usa",14.0
251071,"olympia, washington, usa",34.0
251093,"saint louis, missouri, usa",23.0
251097,"barcelona, catalunya, spain",19.0
251102,"oklahoma city, oklahoma, usa",25.0
251122,"hartley, iowa, usa",32.0
251140,"redding, california, usa",25.0
251146,"key west, florida keys, usa",32.0
251149,"newnan, georgia, usa",50.0
251152,"shreveport, louisiana, usa",32.0
251157,"chicago, illinois, usa",32.0
251164,"trabuco canyon, california, usa",59.0
251170,"ogden, utah, usa",39.0
251223,"plainfield, illinois, usa",62.0
251242,"delta, british columbia, canada",28.0
251243,"overland park, kansas, usa",20.0
251295,"south portland, maine, usa",49.0
251325,"nottingham, england, united kingdom",26.0
251327,"kearney, nebraska, usa",37.0
251339,"bayboro, north carolina, usa",46.0
251352,"monrovia, california, usa",32.0
251362,"minneapolis, minnesota, usa",25.0
251377,"sacramento, california, usa",32.0
251391,"council bluffs, iowa, usa",30.0
251394,"portland, maine, usa",25.0
251400,"newtown square, pennsylvania, usa",32.0
251422,"cumberland, maryland, usa",23.0
251423,"raleigh, north carolina, usa",32.0
251442,"mohawk, ny, usa",27.0
251449,"valencia, valencia, spain",19.0
251467,"westmont, illinois, usa",8.0
251474,"thornhill, ontario, canada",64.0
251483,"gilroy, california, usa",54.0
251495,"mundelein, illinois, usa",54.0
251499,"maryville, tennessee, usa",25.0
251518,"woolmarket, mississippi, usa",32.0
251519,"birmingham, alabama, usa",38.0
251541,"toledo, ohio, usa",41.0
251560,"tuttle, north dakota, usa",48.0
251606,"west vancouver, british columbia, canada",32.0
251613,"sonoma, california, usa",34.0
251637,"abiquiu, new mexico, usa",46.0
251642,"farmington hills, michigan, usa",57.0
251701,"san diego, california, usa",38.0
251721,"orleans, massachusetts, usa",57.0
251730,"windsor, connecticut, usa",37.0
251739,"houston, texas, usa",32.0
251744,"los alamos, new mexico, usa",32.0
251754,"sacramento, california, usa",39.0
251791,"santa monica, california, usa",32.0
251843,"homer city, pennsylvania, usa",32.0
251844,"lisboa, lisboa, portugal",30.0
251851,"woodbury, ,",43.0
251890,"emerald, wisconsin, usa",52.0
251955,"london, n/a, united kingdom",34.0
251975,"eppstein, hessen, germany",30.0
252007,"mainz, rheinland-pfalz, germany",35.0
252071,"catawba, wisconsin, usa",32.0
252074,"kendrick, idaho, usa",32.0
252085,"auburn, washington, usa",41.0
252126,"san diego, ,",32.0
252211,"minneapolis, minnesota, usa",32.0
252222,"mississauga, ontario, canada",21.0
252233,"kansas city, missouri, usa",22.0
252244,"honolulu, hawaii, usa",32.0
252268,"tonawanda, new york, usa",53.0
252282,"sammamish, washington, usa",42.0
252287,"boynton beach, florida, usa",58.0
252292,"portage la prairie, manitoba, canada",32.0
252328,"glendalough, western australia, australia",27.0
252347,"springfield, virginia, usa",52.0
252351,"edinburg, texas, usa",48.0
252356,"fresno, california, usa",32.0
252392,"kirchentellinsfurt, baden-wuerttemberg, germany",41.0
252409,"san francisco, california, usa",32.0
252418,"black hawk, south dakota, usa",54.0
252491,"north vancouver, british columbia, canada",29.0
252510,"münchen, bayern, germany",1.0
252542,"north saanich, british columbia, canada",29.0
252601,"oromocto, new brunswick, canada",49.0
252642,"halifax, nova scotia, canada",27.0
252654,"hoboken, new jersey, usa",32.0
252657,"el sobronte, california, usa",32.0
252662,"san antonio, texas, usa",13.0
252676,"clifton, new jersey, usa",34.0
252695,"lincoln, nebraska, usa",32.0
252698,"bellingham, washington, usa",30.0
252719,"albion, maine, usa",19.0
252726,"lehi, , usa",38.0
252775,"colchester, england, united kingdom",24.0
252783,"escondido, california, usa",34.0
252785,"columbus, ohio, usa",34.0
252806,"elkridge, maryland, usa",37.0
252820,"montreal, quebec, canada",33.0
252827,"sheffield, england, united kingdom",36.0
252843,"ogden, utah, usa",32.0
252846,"chatham, ontario, canada",16.0
252848,"vinton, virginia, usa",32.0
252865,"olympia, washington, usa",30.0
252900,"utrecht, utrecht, netherlands",21.0
252903,"canterbury, england, united kingdom",21.0
252953,"kelso, washington, usa",23.0
253005,"huntsville, alabama, usa",43.0
253106,"westchester county, new york, usa",45.0
253226,"silver lake, new york, usa",25.0
253228,"harrisonburg, virginia, usa",32.0
253271,"london, n/a, united kingdom",48.0
253277,"bilbao, bizkaia, spain",32.0
253310,"newington, connecticut, usa",38.0
253311,"blaine, minnesota, usa",43.0
253322,"white salmon, washington, usa",32.0
253331,"pocola, oklahoma, usa",31.0
253375,"fairfield, connecticut, usa",40.0
253403,"sydney, new south wales, australia",29.0
253482,"vallejo, california, usa",24.0
253517,"crawfordsville, indiana, usa",14.0
253556,"modesto, california, usa",31.0
253563,"big rapids, michigan, usa",33.0
253580,"midland, ontario, canada",52.0
253590,"frankfurt am main, hessen, germany",32.0
253602,"jyväskylä, keski-suomi, finland",28.0
253626,"brooklyn, new york, usa",23.0
253629,"gulf breeze, florida, usa",32.0
253667,"herndon, virginia, usa",32.0
253668,"thunder bay, ontario, canada",21.0
253714,"huntsville, alabama, usa",31.0
253736,"colorado springs, colorado, usa",32.0
253749,"greenwood, south carolina, usa",36.0
253769,"lexington park, maryland, usa",32.0
253771,"palm springs, florida, usa",49.0
253773,"albuquerque, new mexico, usa",28.0
253780,"fredericton, new brunswick,",25.0
253797,"parma, ohio, usa",40.0
253821,"fulton, missouri, usa",32.0
253828,"tallahassee, florida, usa",32.0
253829,"innisfil, ontario, canada",32.0
253852,"paris, n/a, france",27.0
253855,"edmonton, alberta, canada",29.0
253859,"vitoria-gasteiz, alava, spain",38.0
253867,"roanoke, virginia, usa",32.0
253871,"mechanicsville, maryland, usa",26.0
253949,"steamboat springs, colorado, usa",33.0
253964,"mill valley, california, usa",32.0
254038,"marietta, georgia, usa",32.0
254053,"hackettstown, new jersey, usa",27.0
254064,"columbia, pennsylvania, usa",45.0
254130,"bronx, new york, usa",38.0
254144,"collinsville, texas, usa",23.0
254159,"minneapolis, minnesota, usa",39.0
254160,"millbrae, california, usa",33.0
254196,"antioch, illinois, usa",32.0
254201,"milwaukee, wisconsin, usa",25.0
254206,"tucson, arizona, usa",31.0
254226,"kansas city, missouri, usa",51.0
254235,"rochester, minnesota, usa",32.0
254241,"orange park, florida, usa",35.0
254278,"hammondsport, , usa",32.0
254299,"the dalles, oregon, usa",55.0
254355,"greenville, texas, usa",32.0
254370,"bend, oregon, usa",32.0
254376,"memphis, tennessee, usa",32.0
254377,"niles, michigan, usa",50.0
254405,"nanticoke, pennsylvania, usa",33.0
254417,"belmont, california, usa",36.0
254443,"knoxville, tennessee, usa",44.0
254450,"festus, missouri, usa",33.0
254465,"maryville, tennessee, usa",22.0
254467,"walnut creek, california, usa",29.0
254481,"gallatin, tennessee, usa",25.0
254486,"indio, california, usa",45.0
254498,"cuneo, piemonte, italy",32.0
254502,"leeds, west yorkshire, united kingdom",41.0
254539,"waikiki, western australia, australia",26.0
254543,"fresno, california, usa",57.0
254547,"richmond, british columbia, canada",32.0
254628,"yuma, arizona, usa",66.0
254676,"chicago, illinois,",32.0
254690,"toronto, ontario, canada",33.0
254707,"yorktown, virginia, usa",42.0
254716,"köln, nordrhein-westfalen, germany",19.0
254751,"deland, florida, usa",52.0
254754,"seattle, washington, usa",28.0
254777,"seabrook, texas, usa",67.0
